name,agents_average_initial_opinion,technology_success_rate,k_S->Q,k_S->L,k_Q->L,k_Q->B,k_L->Q,k_L->B,k_B->S
3_2_9,-0.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_2_10,-0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_3_0,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_3_1,-0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_3_2,-0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_3_3,-0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_3_4,-0.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_3_5,-0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_3_6,-0.7,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_3_7,-0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_3_8,-0.7,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_3_9,-0.7,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_3_10,-0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_4_0,-0.6,0.0,0.03447006316938198,0.03447006316938198,0.0,0.0,0.0,0.0,0.0
3_4_1,-0.6,0.1,0.03447006316938198,0.03447006316938198,0.0,0.0,0.0,0.0,0.0
3_4_2,-0.6,0.2,0.03447006316938198,0.03447006316938198,0.0,0.0,0.0,0.0,0.0
3_4_3,-0.6,0.3,0.03447006316938198,0.03447006316938198,0.0,0.0,0.0,0.0,0.0
3_4_4,-0.6,0.4,0.03447006316938198,0.03447006316938198,0.0,0.0,0.0,0.0,0.0
3_4_5,-0.6,0.5,0.03447006316938198,0.03447006316938198,0.0,0.0,0.0,0.0,0.0
3_4_6,-0.6,0.6,0.03447006316938198,0.03447006316938198,0.0,0.0,0.0,0.0,0.0
3_4_7,-0.6,0.7,0.03447006316938198,0.03447006316938198,0.0,0.0,0.0,0.0,0.0
3_4_8,-0.6,0.8,0.03447006316938198,0.03447006316938198,0.0,0.0,0.0,0.0,0.0
3_4_9,-0.6,0.9,0.03447006316938198,0.03447006316938198,0.0,0.0,0.0,0.0,0.0
3_4_10,-0.6,1.0,0.03447006316938198,0.03447006316938198,0.0,0.0,0.0,0.0,0.0
3_5_0,-0.5,0.0,0.20867746031086576,0.20867746031086576,0.0,0.0,0.0,0.0,0.0
3_5_1,-0.5,0.1,0.20867746031086576,0.20867746031086576,0.0,0.0,0.0,0.0,0.0
3_5_2,-0.5,0.2,0.20867746031086576,0.20867746031086576,0.0,0.0,0.0,0.0,0.0
3_5_3,-0.5,0.3,0.1871353094984444,0.1871353094984444,0.0,0.0,0.0,0.0,0.0
3_5_4,-0.5,0.4,0.1551596154162161,0.1551596154162161,0.0,0.0,0.0,0.0,0.0
3_5_5,-0.5,0.5,0.1551596154162161,0.1551596154162161,0.0,0.0,0.0,0.0,0.0
3_5_6,-0.5,0.6,0.1551596154162161,0.1551596154162161,0.0,0.0,0.0,0.0,0.0
3_5_7,-0.5,0.7,0.13893884649028834,0.13893884649028834,0.0,0.0,0.0,0.0,0.0
3_5_8,-0.5,0.8,0.13893884649028834,0.13893884649028834,0.0,0.0,0.0,0.0,0.0
3_5_9,-0.5,0.9,0.1292189380122678,0.1292189380122678,0.0,0.0,0.0,0.0,0.0
3_5_10,-0.5,1.0,0.1802025162435696,0.012257412242744563,0.2497162964572626,0.0530176752238729,0.0,0.00023026139927457997,0.00036325573713806255
3_6_0,-0.4,0.0,0.045895692877983556,0.18596676773714138,0.09783317089958297,0.4409453770044074,0.0,0.0,0.0
3_6_1,-0.4,0.1,0.042997093018671065,0.18191620169650546,0.1001740062676578,0.4172811736239586,0.0,0.0,0.0
3_6_2,-0.4,0.2,0.042997093018671065,0.18191620169650546,0.1001740062676578,0.4172811736239586,0.0,0.0,0.0
3_6_3,-0.4,0.3,0.024738966226672324,0.16277167127002562,0.10052403745927044,0.41420632176699845,0.0,0.0,0.0
3_6_4,-0.4,0.4,0.013032802059944313,0.13167569508000365,0.10736860423725512,0.36619563789480436,0.0,0.0,0.0
3_6_5,-0.4,0.5,0.03932581815875082,0.12389951415627923,0.09193532611160016,0.3366604415759917,0.0,0.0,0.0
3_6_6,-0.4,0.6,0.001721684518354995,0.07427579210250426,0.10277967068522775,0.23471079607108902,0.0,0.0,0.0
3_6_7,-0.4,0.7,0.00429652809089226,0.017867905198152925,0.12478172459626764,0.18514456320189834,0.0,0.0,0.0
3_6_8,-0.4,0.8,0.07669489933990276,0.0,0.0896752468994074,0.025073801668011698,0.0,0.0016409357944787417,0.0013216126015544451
3_6_9,-0.4,0.9,0.10220304795996274,0.0,0.1174444040604582,0.0,0.0,0.0,0.00020983435809500197
3_6_10,-0.4,1.0,0.1509377536602717,0.0,0.2574693849676493,0.0,0.0,0.0017733314111909306,0.0020795929055805614
3_7_0,-0.3,0.0,0.23454770293615548,0.22312315569980484,0.004824682025411017,1.1399962364180543,0.003691538395098749,0.12613017271029314,0.0
3_7_1,-0.3,0.1,0.23084080037111976,0.21977812907987487,0.00503578356679364,1.137588227474001,0.003672465213411489,0.1258391604341342,0.0
3_7_2,-0.3,0.2,0.1681548581993829,0.1781685949431157,0.02455622250211927,0.967257715511866,0.002047658306312926,0.10474461033441612,0.0
3_7_3,-0.3,0.3,0.11412104389108979,0.12554211922969608,0.03197836573800474,0.7775031792042342,0.0008197291466386752,0.07863376728107258,0.0
3_7_4,-0.3,0.4,0.0676008333779837,0.08590872174728005,0.06824326258025229,0.5745060410347521,0.0,0.05436173269290946,0.0
3_7_5,-0.3,0.5,0.050732724285360103,0.0660715676739309,0.033698433228310114,0.4521783288139082,0.0014161378118430527,0.03725632700972355,0.0
3_7_6,-0.3,0.6,0.023716899169456344,0.04601472893067694,0.06809437550349262,0.252380903360124,2.6567094022985274e-05,0.010625765342249863,0.0
3_7_7,-0.3,0.7,0.027611061688099736,0.011687137899451973,0.10453479310372417,0.29230085512387805,3.81963308838188e-06,0.0,0.0
3_7_8,-0.3,0.8,0.1363984731250804,0.0,0.06262032341354308,0.01882509791299938,0.0,0.0,0.00029220991992311797
3_7_9,-0.3,0.9,0.15032667422468318,0.0,0.13562635480439392,0.0,0.0,0.0,0.0
3_7_10,-0.3,1.0,0.22341270146339384,0.0,0.25291109746836726,0.0,0.0,0.0,0.0
3_8_0,-0.2,0.0,0.2887630004733766,0.0919689926921314,0.0,1.4393654371524232,0.022283390566111772,0.16287599719691784,0.0
3_8_1,-0.2,0.1,0.24959244878405323,0.09448761421322315,0.0,1.34062007211509,0.019574295313712322,0.1461039952840705,0.0
3_8_2,-0.2,0.2,0.29154108352505576,0.05111882257380101,0.0,1.2357973954363022,0.03650953788595985,0.11011589417305628,0.0
3_8_3,-0.2,0.3,0.20346815514109606,0.07439802708810708,0.0,0.9806376310285506,0.03568528372675997,0.13184673459610471,0.0
3_8_4,-0.2,0.4,0.1513947717426948,0.06198660448162262,0.0,0.7915800310935719,0.046197247437981294,0.12399986838823294,0.0
3_8_5,-0.2,0.5,0.11742902261176819,0.033754785439205286,0.0,0.6773871204334958,0.03566351645585398,0.08445401218016053,0.0
3_8_6,-0.2,0.6,0.07868011096697772,0.015475580582167924,0.0,0.511770589982701,0.016827727570466935,0.07274988266484998,0.0
3_8_7,-0.2,0.7,0.028689548677213246,0.011082745193661174,0.04292965513504082,0.145024880253241,0.2806570492763019,0.2250707154171049,0.002177490506640822
3_8_8,-0.2,0.8,0.11281992881894788,0.0,0.10844184464094875,0.01324276662050312,0.0,0.0,0.00014584821629176758
3_8_9,-0.2,0.9,0.1888781672251397,0.0,0.19312344375738108,0.013338007555895003,0.0,0.0,0.0026767131408821703
3_8_10,-0.2,1.0,0.2503719354012815,0.0,0.27177740541194284,0.0,0.0,0.0,0.0014585463654490246
3_9_0,-0.1,0.0,0.13313407587866946,0.06119152026835477,0.0,0.8343212549910953,0.17990309345781372,0.09518910731897087,0.0
3_9_1,-0.1,0.1,0.12587636872901092,0.05453987798896161,0.0,0.8164987348321783,0.11500573388964906,0.14933029496594108,0.0
3_9_2,-0.1,0.2,0.1152009383597198,0.04285476278974151,0.0,0.7442123152910156,0.09192451049823681,0.16336767454610346,0.0
3_9_3,-0.1,0.3,0.12281254296809188,0.009220399982955178,0.0,0.6442683689237444,0.10439148708931233,0.045357028947412906,0.0
3_9_4,-0.1,0.4,0.06784304054797308,0.02260981492887167,0.0,0.4985698530075388,0.1480587471121472,0.034294254667309766,0.0
3_9_5,-0.1,0.5,0.05649343380420811,0.0016324172119402264,0.0,0.407689945205524,0.1676626731967959,0.03815448712272606,0.0
3_9_6,-0.1,0.6,0.009716883028867546,0.02714841363861291,0.0,0.2414314970825764,0.16631094112638817,0.05116359084486852,0.0
3_9_7,-0.1,0.7,0.04082034265622291,0.0,0.03884932501095857,0.0797113697582649,0.4070249187509545,0.021586986326692568,0.003446449547562403
3_9_8,-0.1,0.8,0.10878662944235964,0.0,0.0680334216463338,0.015403443384636228,0.0,0.0,0.0017150044298053799
3_9_9,-0.1,0.9,0.2664015271804714,0.0,0.16970882940287949,0.029794142879945584,0.0,0.0,0.000495296502212205
3_9_10,-0.1,1.0,0.29581043754037256,0.0,0.24702018520536176,0.0,0.0,0.0,0.0026293877879437753
3_10_0,0.0,0.0,0.03570527294519493,0.06427552273023722,0.0,0.6422596630041054,0.4584703358532189,0.03175728323566242,0.0
3_10_1,0.0,0.1,0.018064542819594052,0.06393646832041203,0.0,0.562707964121402,0.4692393472593002,0.04775708093078296,0.0
3_10_2,0.0,0.2,0.040622172264512785,0.024919748642640474,0.0,0.5321270030916623,0.3674352529782745,0.022021730758057377,0.0
3_10_3,0.0,0.3,0.04633063325321452,0.02612912702737257,0.028862863542475525,0.4451192903219464,0.42100541336027425,0.008136599696427337,0.0
3_10_4,0.0,0.4,0.19171797211866076,0.0,0.33376184818673255,0.3619523374736646,0.6738048435425323,0.1826688628693265,0.0
3_10_5,0.0,0.5,0.06317379843027462,0.01987227340915585,0.12166545432660203,0.24045924121217305,0.2626449191849586,0.16033178982637564,0.0
3_10_6,0.0,0.6,0.017859595072170664,0.0,0.21840925236139502,0.16990992394690446,0.32582331930586694,0.07486429504737538,0.0
3_10_7,0.0,0.7,0.03678257615832532,0.0,0.06314629698396337,0.04489737026149055,0.11148538733081786,0.01717520780822759,0.004637674222730539
3_10_8,0.0,0.8,0.06453626457922627,0.0,0.13142603024214783,0.004766986332822435,0.002116342733493037,0.0029369327558565906,0.01671558859801379
3_10_9,0.0,0.9,0.15652163249734571,0.0,0.17147405810695082,0.0,0.0,0.001806189027364211,0.04406426239241937
3_10_10,0.0,1.0,0.2962960278884757,0.019330486007467878,0.2500955323955146,0.0772573602670413,0.0,0.0,0.45892353215247583
3_11_0,0.1,0.0,0.029177583371701316,0.0910151770786762,3.2373384369049694e-05,0.6609749972489816,0.6963255735903368,0.0,0.0
3_11_1,0.1,0.1,0.028762735673092878,0.0649038029528767,0.01174129246951737,0.6169111381150962,0.6776565891022438,0.0,0.0
3_11_2,0.1,0.2,0.0,0.0530605208308879,0.01716947634113998,0.561218806315278,0.5928846477227362,0.0,0.0
3_11_3,0.1,0.3,0.015492341511432767,0.023677995842558194,0.007936589136495987,0.47299988993902253,0.3977899140897779,0.0,0.0
3_11_4,0.1,0.4,0.08023789420552482,0.006567055282719942,0.10762780805456507,0.3380743606503523,0.4357602319050836,0.0,0.0
3_11_5,0.1,0.5,0.09762219162924972,0.0,0.09512441025259265,0.28718070818271063,0.2913513831703948,0.0,0.0
3_11_6,0.1,0.6,0.0195906626005067,0.012295679080923282,0.15022200631310365,0.16156358355962028,0.37395525699985027,0.0,0.0
3_11_7,0.1,0.7,0.0,0.024349961203693805,0.0999662485931572,0.039789799866774556,0.10997351783593308,0.0,0.0
3_11_8,0.1,0.8,0.08190499253102373,0.0,0.10508196959716368,0.0,1.565880378436699e-05,0.0,0.5220776311893308
3_11_9,0.1,0.9,0.27012666544749575,0.0,0.1682946203243837,0.0,0.0,0.0,0.4943232834353517
3_11_10,0.1,1.0,0.3510599662579209,0.0,0.2205654161187311,0.0,0.0,0.0,0.6384347196814305
3_12_0,0.2,0.0,0.08347799899977022,0.016744269952336795,0.0,0.6644249714732915,0.5045885389893312,0.0,0.0
3_12_1,0.2,0.1,0.06716533991950359,0.02995545166709334,0.0,0.6304347421217664,0.46423831497483586,0.0,0.0
3_12_2,0.2,0.2,0.023446508895026245,0.04350063721666983,0.0,0.43883501578250733,0.428585833843131,0.0,0.0
3_12_3,0.2,0.3,0.032870093238978035,0.013205954776937007,0.05939869121773098,0.3838706514785407,0.3977097337259757,0.0,0.0
3_12_4,0.2,0.4,0.007109957955407138,0.012723176655574207,0.07653421088586959,0.2631706364332161,0.3771594787507912,0.0,0.0
3_12_5,0.2,0.5,0.04302500374887609,0.0,0.13252812470857844,0.23035531006802334,0.31816173054919206,0.0,0.0
3_12_6,0.2,0.6,0.02187097057652072,0.0,0.12401284673640767,0.14531154251855155,0.19366279369469394,0.0,0.0
3_12_7,0.2,0.7,0.009147660796171665,0.005145500270371611,0.2272197927258894,0.036823432097093226,0.1506193060062506,0.0,0.0
3_12_8,0.2,0.8,0.17422114319751525,0.0,0.10760873609175567,0.004679311576691798,0.004275900625020953,0.0,0.0
3_12_9,0.2,0.9,0.6727866444223694,0.0,0.17939805775984427,0.0,0.0,0.0,0.049697281782517956
3_12_10,0.2,1.0,0.762354705678588,0.0,0.25034205075012356,0.0,0.0,0.0,0.03791106579764945
3_13_0,0.3,0.0,0.0,0.01422637452760512,0.023985622721059478,0.4617998603428401,0.38436294898299606,0.0,0.0
3_13_1,0.3,0.1,0.07919199826236888,0.0,0.1546304512867667,0.4483309313784221,0.4910852858572858,0.0,0.0
3_13_2,0.3,0.2,0.006034532978982695,0.026840777644939296,0.08745829758522286,0.34721428306858465,0.41553433049950933,0.0,0.0
3_13_3,0.3,0.3,0.04637102117039682,0.0,0.33611587471095616,0.221741000260948,0.722574934402211,0.0,0.0
3_13_4,0.3,0.4,0.06541066077611632,0.0,0.30406101020624504,0.17958175614378524,0.6199861250216246,0.0,0.0
3_13_5,0.3,0.5,0.009288551266142156,0.0,0.34948435633106567,0.13552078785577837,0.5353519511261755,0.0,0.0
3_13_6,0.3,0.6,0.005388536087495812,0.002415494608404947,0.05547060097848652,0.06739028180323148,0.12359289147833287,0.0,0.0
3_13_7,0.3,0.7,0.006429798311229916,0.0,0.10658850154229892,0.0,0.03305174298654956,0.018700129578601163,0.0
3_13_8,0.3,0.8,0.3757222877479157,0.22476573259075244,0.12516175270087182,0.0,0.0,0.0,0.0
3_13_9,0.3,0.9,0.4335976557991058,0.1545271759364252,0.2135496884213882,0.0,0.0,0.0,0.0
3_13_10,0.3,1.0,0.3838632348838623,0.20115017786086342,0.30922488326286507,0.0,0.0,0.0,0.0
3_14_0,0.4,0.0,0.055085475670705895,0.0,0.17181827210444894,0.4186192331592862,0.5158156330791928,0.0,0.0
3_14_1,0.4,0.1,0.0,0.0,0.1290739273595092,0.32955604753521783,0.4537824399644046,0.0,0.0
3_14_2,0.4,0.2,0.07203367233336416,0.0,0.24858994768476522,0.2665457604543645,0.541863606855015,0.0,0.0
3_14_3,0.4,0.3,0.016416228681108702,0.0,0.14598538269531489,0.20533446482192783,0.3485287318277639,0.0,0.0
3_14_4,0.4,0.4,0.002054450716217391,0.0,0.1511635265763338,0.17039971538645243,0.2845129583162377,0.0,0.0
3_14_5,0.4,0.5,0.010933257010391403,0.0,0.055613055004770255,0.136939268453207,0.1532994799577679,0.0,0.0
3_14_6,0.4,0.6,6.20695696744599e-05,0.0026821789555935976,0.1201253147715992,0.07852138046028792,0.14013779886036593,0.0,0.0
3_14_7,0.4,0.7,0.02274353690300686,0.0,0.17613974692975465,0.03838386225030704,0.0785590321911968,0.0,0.0
3_14_8,0.4,0.8,0.001304162638300281,0.07523566163567608,0.24772287571642915,0.0,0.001059569489148484,0.0,0.0
3_14_9,0.4,0.9,0.013478191593303436,0.06393429969079949,0.34609913082179383,0.0,0.0005415781451000759,0.0,0.0
3_14_10,0.4,1.0,0.011852094077581485,0.06715976860908221,0.3945556686097637,0.0,0.00033370231836319216,0.0,0.0
3_15_0,0.5,0.0,0.0,0.03320464912449583,0.0,0.40236960487732515,0.32430085336678116,0.0,0.0
3_15_1,0.5,0.1,0.0,0.030615029830116377,0.0,0.3282262197821307,0.28871402592424644,0.0,0.0
3_15_2,0.5,0.2,0.0,0.013107622483246009,0.0,0.2641114535352685,0.2444465379384262,0.0,0.0
3_15_3,0.5,0.3,0.0,0.014361534592970654,0.0,0.20249926946283342,0.1774324625288755,0.0,0.0
3_15_4,0.5,0.4,0.017143712241263154,0.0,0.0,0.18955512385875933,0.12041458918174414,0.0,0.0
3_15_5,0.5,0.5,0.021441765637751083,0.000985248109682751,0.0,0.155184971283667,0.07850989524374598,0.0,0.0
3_15_6,0.5,0.6,0.016614800373656206,0.0,0.028323354766994067,0.08263906221379198,0.05945277891034743,0.0,0.0
3_15_7,0.5,0.7,0.03136390635228909,0.0,0.05110644155411157,0.056013382952658015,0.019984377403474987,0.0,0.0
3_15_8,0.5,0.8,0.002082307429747783,0.008048704249490585,0.2540531189265562,0.0,0.00038003447608577385,0.0,0.0
3_15_9,0.5,0.9,0.00459860060758075,0.005845010995447422,0.29980856860265814,0.0,1.147277050789692e-05,0.0,0.0
3_15_10,0.5,1.0,0.0040854562213456826,0.007062486617427657,0.3338378089726993,0.002279139859248958,0.0,0.0,0.0
3_16_0,0.6,0.0,0.0,0.042547534008530896,0.0,0.3666975198645924,0.257990946676733,0.0,0.0
3_16_1,0.6,0.1,0.004781619748521604,0.06790832605269903,0.0,0.30676334523680243,0.21980570264678462,0.0,0.0
3_16_2,0.6,0.2,0.0,0.0,0.0,0.26470371264580966,0.1821417819988444,0.0,0.0
3_16_3,0.6,0.3,0.0,0.0,0.0,0.1979918402865288,0.12872929167705252,0.0,0.0
3_16_4,0.6,0.4,0.03538745730864692,0.0,0.0,0.19949719180392703,0.08907000614746889,0.0,0.0
3_16_5,0.6,0.5,0.0,0.009148456061921861,0.0,0.13043250649767307,0.06845262406246079,0.0,0.0
3_16_6,0.6,0.6,0.002747972666117871,0.0,0.0,0.08957370381312633,0.03148654753594955,0.0,0.0
3_16_7,0.6,0.7,0.022800171158624354,0.0,0.010546692542579521,0.0617196237954974,0.00841449625708833,0.0,0.0049646767814546106
3_16_8,0.6,0.8,0.0,0.0,0.2997897900902326,0.023135517536718987,0.0003571350579403967,0.0,0.0
3_16_9,0.6,0.9,0.0,0.0,0.33624095103344137,0.031778282570515945,0.0001922922854664119,0.0,0.0
3_16_10,0.6,1.0,0.0,0.0,0.3554235199305911,0.03864532180721607,0.00010116305929503345,0.0,0.0
3_17_0,0.7,0.0,0.0,0.09659631151442154,0.0,0.34808131495361333,0.20426574031023853,0.0,0.0
3_17_1,0.7,0.1,0.10805225884208727,0.07380042929942189,0.0,0.34824654342091244,0.18209234341632372,0.0,0.0
3_17_2,0.7,0.2,0.0013972626682310634,0.07263540046652824,0.0,0.23538476372699985,0.14105287967115002,0.0,0.0
3_17_3,0.7,0.3,0.0,0.04564015631625915,0.0,0.17591772724186813,0.09581157165834231,0.0,0.0
3_17_4,0.7,0.4,0.00854763559641346,0.007238339351525528,0.0,0.16258526899227696,0.0734280385254462,0.0,0.0
3_17_5,0.7,0.5,0.0,0.0,0.0,0.10591360811771972,0.054303279630648474,0.0,0.0
3_17_6,0.7,0.6,0.004566627731387989,0.0,0.0,0.08476574208081586,0.02404767979595861,0.0,0.0
3_17_7,0.7,0.7,0.006794274842118253,0.0,0.0,0.023133733901007935,0.002875788757603659,0.003176066279296118,0.0
3_17_8,0.7,0.8,0.0,0.0,0.20572615224946988,0.03565612789771197,0.0,0.0,0.0
3_17_9,0.7,0.9,0.0,0.0,0.23152477344930045,0.04974203735939202,0.0,0.0,0.0
3_17_10,0.7,1.0,0.0,0.0,0.24864717335722866,0.05752271517229313,0.0,0.0,0.0
3_18_0,0.8,0.0,0.05331628132849892,0.20287975337734943,0.0,0.32642200055526055,0.17441790299467283,0.0,0.0
3_18_1,0.8,0.1,0.2023466152240725,0.09022354568705798,0.06837541547689774,0.33895037381775456,0.17650697313142824,0.0,0.0
3_18_2,0.8,0.2,0.0108060826068743,0.126320330436907,0.0,0.20799990176440836,0.12400106804474906,0.0,0.0
3_18_3,0.8,0.3,0.0,0.08867342271253803,0.0,0.1634379329743027,0.08943742394693369,0.0,0.0
3_18_4,0.8,0.4,0.0,0.01991658601421044,0.0,0.1179613187580697,0.06630598732176735,0.0,0.0
3_18_5,0.8,0.5,0.006389659769718298,0.0,0.0,0.11948348468818937,0.043036744482436495,0.0,0.0
3_18_6,0.8,0.6,0.0,0.0,0.0,0.0586541490320131,0.01826967268310967,0.0002030649104836526,0.0
3_18_7,0.8,0.7,0.021319762320753048,0.0,0.0,0.042991532509222524,0.004387801250945362,0.0,0.0
3_18_8,0.8,0.8,0.0,0.0,0.18121858327497634,0.0488317253723156,0.0,0.0,0.0
3_18_9,0.8,0.9,0.0,0.0,0.18125613824861417,0.04977036596264428,0.0,0.0,0.0
3_18_10,0.8,1.0,0.0,0.0,0.21840083095752097,0.06436384499368411,0.0,0.0,0.0
3_19_0,0.9,0.0,0.1259488900609264,0.28702555428206283,0.0,0.30967142708609924,0.15384959849728294,0.0,0.0
3_19_1,0.9,0.1,0.023965967643625224,0.15259948110307864,0.0,0.2676586160311681,0.12492721165233162,0.0,0.0
3_19_2,0.9,0.2,0.0,0.15564340718000091,0.0,0.20797492259882933,0.10608694355497138,0.0,0.0
3_19_3,0.9,0.3,0.0,0.08114436615590068,0.0,0.159234356987402,0.07614078196894498,0.0,0.0
3_19_4,0.9,0.4,0.0,0.039601381651752025,0.0,0.11603997478234349,0.0557095856267242,0.0,0.0
3_19_5,0.9,0.5,0.020733468843879343,0.0,0.0,0.119847282936485,0.03636480296329382,0.0,0.0
3_19_6,0.9,0.6,0.0,0.0,0.0,0.059710716805698304,0.01546168806728103,0.0,0.0
3_19_7,0.9,0.7,0.012460466411943736,0.0,0.0,0.04801450315948441,0.0044557461990621565,0.0,0.09742137536573217
3_19_8,0.9,0.8,0.0,0.0,0.2197795606021682,0.06426197368107742,0.0,0.0,0.0
3_19_9,0.9,0.9,0.0,0.0,0.22176226882642064,0.06553119025393853,0.0,0.0,0.0
3_19_10,0.9,1.0,0.0,0.0,0.2447099438584579,0.07325842209446382,0.0,0.0,0.0
3_20_0,1.0,0.0,0.25768031004820713,0.25768031004820713,0.08276846963799955,0.3470414698619923,0.1485123510341082,0.0,0.0
3_20_1,1.0,0.1,0.06513446460809628,0.17671823606241713,0.0,0.29550709309970113,0.11514724195873485,0.0,0.0
3_20_2,1.0,0.2,0.0049816825138009595,0.12318695852360355,0.0,0.21260480176188595,0.08401518720834246,0.0,0.0
3_20_3,1.0,0.3,0.03265036852982861,0.056537889362708336,0.0,0.20471069974112663,0.06335714264526494,0.0,0.0
3_20_4,1.0,0.4,0.0,0.024520139099928364,0.0,0.15567210600680517,0.04993136290716887,0.0,0.0
3_20_5,1.0,0.5,0.0,0.0,0.0,0.11108576724176839,0.02925569643533451,0.0,0.0
3_20_6,1.0,0.6,0.0,0.0,0.0,0.06697904252546498,0.014937401054381254,0.0,0.0
3_20_7,1.0,0.7,0.0,0.0,0.0,0.036652815767611494,0.002971582711758719,0.0,0.0
3_20_8,1.0,0.8,0.0,0.0,0.2447099438584579,0.07325842209446382,0.0,0.0,0.0
3_20_9,1.0,0.9,0.0,0.0,0.2447099438584579,0.07325842209446382,0.0,0.0,0.0
3_20_10,1.0,1.0,0.0,0.0,0.2447099438584579,0.07325842209446382,0.0,0.0,0.0
4_0_0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_0_1,-1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_0_2,-1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_0_3,-1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_0_4,-1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_0_5,-1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_0_6,-1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_0_7,-1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_0_8,-1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_0_9,-1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_0_10,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_1_0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_1_1,-0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_1_2,-0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_1_3,-0.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_1_4,-0.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_1_5,-0.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_1_6,-0.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_1_7,-0.9,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_1_8,-0.9,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_1_9,-0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_1_10,-0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_2_0,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_2_1,-0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_2_2,-0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_2_3,-0.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_2_4,-0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_2_5,-0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_2_6,-0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_2_7,-0.8,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_2_8,-0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_2_9,-0.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_2_10,-0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_3_0,-0.7,0.0,0.015782282943042777,0.015782282943042777,0.0,0.0,0.0,0.0,0.0
4_3_1,-0.7,0.1,0.015782282943042777,0.015782282943042777,0.0,0.0,0.0,0.0,0.0
4_3_2,-0.7,0.2,0.015782282943042777,0.015782282943042777,0.0,0.0,0.0,0.0,0.0
4_3_3,-0.7,0.3,0.015782282943042777,0.015782282943042777,0.0,0.0,0.0,0.0,0.0
4_3_4,-0.7,0.4,0.015782282943042777,0.015782282943042777,0.0,0.0,0.0,0.0,0.0
4_3_5,-0.7,0.5,0.015782282943042777,0.015782282943042777,0.0,0.0,0.0,0.0,0.0
4_3_6,-0.7,0.6,0.015782282943042777,0.015782282943042777,0.0,0.0,0.0,0.0,0.0
4_3_7,-0.7,0.7,0.015782282943042777,0.015782282943042777,0.0,0.0,0.0,0.0,0.0
4_3_8,-0.7,0.8,0.015782282943042777,0.015782282943042777,0.0,0.0,0.0,0.0,0.0
4_3_9,-0.7,0.9,0.015782282943042777,0.015782282943042777,0.0,0.0,0.0,0.0,0.0
