name,agents_average_initial_opinion,technology_success_rate,final_adaption
0_10_9_2,0.0,0.9,0.9014417350776506
0_10_9_3,0.0,0.9,0.7912294845731199
0_10_9_4,0.0,0.9,0.7467045783270011
0_10_9_5,0.0,0.9,0.7269385226282775
1_10_9_0,0.0,0.9,0.9995760137876998
1_10_9_1,0.0,0.9,0.9999999846792321
1_10_9_2,0.0,0.9,0.9999988127149867
1_10_9_3,0.0,0.9,0.7810379168569512
1_10_9_4,0.0,0.9,0.8087789076070993
1_10_9_5,0.0,0.9,0.6852372165111907
2_10_9_0,0.0,0.9,0.9898393294847391
2_10_9_1,0.0,0.9,0.9999999999996358
2_10_9_2,0.0,0.9,0.9312845798080233
2_10_9_3,0.0,0.9,0.8008887218607113
2_10_9_4,0.0,0.9,0.7838368543053368
2_10_9_5,0.0,0.9,0.7836619081696848
3_10_9_0,0.0,0.9,0.9876410070575529
3_10_9_1,0.0,0.9,0.999999977998532
3_10_9_2,0.0,0.9,0.8994423900654019
3_10_9_3,0.0,0.9,0.5918563652429855
3_10_9_4,0.0,0.9,0.7314439555840687
3_10_9_5,0.0,0.9,0.7667099663303156
4_10_9_0,0.0,0.9,0.9792022179751111
4_10_9_1,0.0,0.9,0.9999999690704194
4_10_9_2,0.0,0.9,0.9068101044766179
4_10_9_3,0.0,0.9,0.7885691905260678
4_10_9_4,0.0,0.9,0.7714302188880099
4_10_9_5,0.0,0.9,0.7317856276798724
0_10_10_0,0.0,1.0,0.9865241702217697
0_10_10_1,0.0,1.0,0.9999999999998963
0_10_10_2,0.0,1.0,0.902351112870376
0_10_10_3,0.0,1.0,0.7910912790349444
0_10_10_4,0.0,1.0,0.7409077788665861
0_10_10_5,0.0,1.0,0.8101446495885909
1_10_10_0,0.0,1.0,1.0
1_10_10_1,0.0,1.0,0.9999999999999655
1_10_10_2,0.0,1.0,0.9999999999996092
1_10_10_3,0.0,1.0,0.7898014758805484
1_10_10_4,0.0,1.0,0.8693604126775384
1_10_10_5,0.0,1.0,0.6854055042228533
2_10_10_0,0.0,1.0,0.9862915726190308
2_10_10_1,0.0,1.0,1.0
2_10_10_2,0.0,1.0,0.9189825569143517
2_10_10_3,0.0,1.0,0.8617323016084772
2_10_10_4,0.0,1.0,0.7856994691711975
2_10_10_5,0.0,1.0,0.7942262824688464
3_10_10_0,0.0,1.0,0.9756584146646989
3_10_10_1,0.0,1.0,0.9999999999999835
3_10_10_2,0.0,1.0,0.9999994689022633
3_10_10_3,0.0,1.0,0.6617809518449723
3_10_10_4,0.0,1.0,0.7593763430457464
3_10_10_5,0.0,1.0,0.7445464949907369
4_10_10_0,0.0,1.0,0.985806679299218
4_10_10_1,0.0,1.0,1.0
4_10_10_2,0.0,1.0,0.9057651675588692
4_10_10_3,0.0,1.0,0.7892882750018134
4_10_10_4,0.0,1.0,0.8090723410599867
4_10_10_5,0.0,1.0,0.7693027851145732
0_11_0_0,0.1,0.0,4.635737452357713e-27
0_11_0_1,0.1,0.0,1.0376500197889443e-42
0_11_0_2,0.1,0.0,1.2012092324060602e-40
0_11_0_3,0.1,0.0,2.3275764979010883e-33
0_11_0_4,0.1,0.0,3.0973264602528734e-05
0_11_0_5,0.1,0.0,1.139585006594917e-19
1_11_0_0,0.1,0.0,0.0
1_11_0_1,0.1,0.0,2.817123064415266e-50
1_11_0_2,0.1,0.0,4.508764111492674e-05
1_11_0_3,0.1,0.0,4.031342755151516e-31
1_11_0_4,0.1,0.0,1.1310749759318094e-05
1_11_0_5,0.1,0.0,5.239317930754994e-14
2_11_0_0,0.1,0.0,1.4117610492061829e-21
2_11_0_1,0.1,0.0,1.8420572582565535e-55
2_11_0_2,0.1,0.0,1.9316604420235743e-58
2_11_0_3,0.1,0.0,6.717092429479217e-25
2_11_0_4,0.1,0.0,1.6783121274596328e-23
2_11_0_5,0.1,0.0,1.4076099479406208e-15
3_11_0_0,0.1,0.0,4.678342226173737e-74
3_11_0_1,0.1,0.0,2.427759592536823e-48
3_11_0_2,0.1,0.0,8.578873477859316e-37
3_11_0_3,0.1,0.0,8.727615276479718e-19
3_11_0_4,0.1,0.0,8.245044398313717e-21
3_11_0_5,0.1,0.0,6.549565573839048e-16
4_11_0_0,0.1,0.0,1.212275916636916e-55
4_11_0_1,0.1,0.0,2.3790610194401617e-43
4_11_0_2,0.1,0.0,2.0987995070631668e-05
4_11_0_3,0.1,0.0,1.9105858292217943e-26
4_11_0_4,0.1,0.0,8.778645874540257e-23
4_11_0_5,0.1,0.0,3.512810186220863e-18
0_11_1_0,0.1,0.1,4.037727718221795e-29
0_11_1_1,0.1,0.1,4.013972615312333e-24
0_11_1_2,0.1,0.1,1.059004485852802e-31
0_11_1_3,0.1,0.1,4.858694200366117e-27
0_11_1_4,0.1,0.1,4.5427132289378124e-15
0_11_1_5,0.1,0.1,1.4516632609477379e-15
1_11_1_0,0.1,0.1,0.0
1_11_1_1,0.1,0.1,4.5080007974520825e-42
1_11_1_2,0.1,0.1,2.12404841612741e-06
1_11_1_3,0.1,0.1,8.169802155242432e-23
1_11_1_4,0.1,0.1,8.472906929421493e-15
1_11_1_5,0.1,0.1,9.452687550947877e-13
2_11_1_0,0.1,0.1,4.676234313153305e-35
2_11_1_1,0.1,0.1,6.951874268864495e-07
2_11_1_2,0.1,0.1,8.189200874835933e-64
2_11_1_3,0.1,0.1,1.947211902242945e-22
2_11_1_4,0.1,0.1,2.729955004735398e-22
2_11_1_5,0.1,0.1,1.2412536913191282e-15
3_11_1_0,0.1,0.1,1.8367003781477858e-33
3_11_1_1,0.1,0.1,1.3582989095774483e-47
3_11_1_2,0.1,0.1,2.495122525441724e-32
3_11_1_3,0.1,0.1,6.300799783623251e-18
3_11_1_4,0.1,0.1,4.425300662572964e-19
3_11_1_5,0.1,0.1,1.8304131910825813e-15
4_11_1_0,0.1,0.1,4.521643258483013e-33
4_11_1_1,0.1,0.1,1.372312036751536e-32
4_11_1_2,0.1,0.1,3.9472874249588654e-26
4_11_1_3,0.1,0.1,2.107698862196318e-17
4_11_1_4,0.1,0.1,2.801153459426455e-18
4_11_1_5,0.1,0.1,7.214606484026946e-14
0_11_2_0,0.1,0.2,2.225402940514558e-65
0_11_2_1,0.1,0.2,2.1009042247387915e-30
0_11_2_2,0.1,0.2,1.547389548894161e-19
0_11_2_3,0.1,0.2,6.285358149899468e-22
0_11_2_4,0.1,0.2,3.182182926912157e-14
0_11_2_5,0.1,0.2,1.6376095408556447e-14
1_11_2_0,0.1,0.2,1.6921490305775363e-30
1_11_2_1,0.1,0.2,7.780417052256006e-28
1_11_2_2,0.1,0.2,4.8947468331433344e-20
1_11_2_3,0.1,0.2,1.246267469437349e-19
1_11_2_4,0.1,0.2,0.0001576483125607631
1_11_2_5,0.1,0.2,7.060342566993608e-05
2_11_2_0,0.1,0.2,5.7332140942487744e-52
2_11_2_1,0.1,0.2,7.976890772416124e-23
2_11_2_2,0.1,0.2,2.1092591603739116e-21
2_11_2_3,0.1,0.2,1.4859201362822306e-17
2_11_2_4,0.1,0.2,7.530858365552022e-18
2_11_2_5,0.1,0.2,1.0900085219645187e-15
3_11_2_0,0.1,0.2,1.8367003781477858e-33
3_11_2_1,0.1,0.2,4.75929673640116e-33
3_11_2_2,0.1,0.2,5.333423303712891e-26
3_11_2_3,0.1,0.2,2.1709756474224588e-17
3_11_2_4,0.1,0.2,2.553823392310284e-17
3_11_2_5,0.1,0.2,1.8373221458298817e-12
4_11_2_0,0.1,0.2,3.026844230398945e-49
4_11_2_1,0.1,0.2,4.097821522834393e-25
4_11_2_2,0.1,0.2,1.4673894323059704e-23
4_11_2_3,0.1,0.2,7.79076585554675e-18
4_11_2_4,0.1,0.2,4.7815242427695625e-15
4_11_2_5,0.1,0.2,6.258384269467106e-06
0_11_3_0,0.1,0.3,9.663933057003009e-26
0_11_3_1,0.1,0.3,6.66867932171802e-23
0_11_3_2,0.1,0.3,1.997072757257383e-24
0_11_3_3,0.1,0.3,2.507656279926669e-15
0_11_3_4,0.1,0.3,2.608504494099723e-10
0_11_3_5,0.1,0.3,4.33054745942787e-12
1_11_3_0,0.1,0.3,1.934082387561652e-26
1_11_3_1,0.1,0.3,3.637224946717155e-46
1_11_3_2,0.1,0.3,3.4314833097447463e-17
1_11_3_3,0.1,0.3,5.992314139873037e-14
1_11_3_4,0.1,0.3,1.4018948161300676e-10
1_11_3_5,0.1,0.3,7.289878109830232e-05
2_11_3_0,0.1,0.3,8.17148326864951e-28
2_11_3_1,0.1,0.3,7.736292401448685e-18
2_11_3_2,0.1,0.3,8.084174453262478e-32
2_11_3_3,0.1,0.3,9.005161957815708e-17
2_11_3_4,0.1,0.3,1.2398944226966767e-15
2_11_3_5,0.1,0.3,5.312459205979429e-13
3_11_3_0,0.1,0.3,2.3749479588922572e-30
3_11_3_1,0.1,0.3,1.5801520380322096e-24
3_11_3_2,0.1,0.3,1.1872469055399955e-19
3_11_3_3,0.1,0.3,2.6660106282221486e-12
3_11_3_4,0.1,0.3,9.476944883903977e-13
3_11_3_5,0.1,0.3,5.10962174278432e-10
4_11_3_0,0.1,0.3,5.785641986736462e-29
4_11_3_1,0.1,0.3,8.562083677733911e-06
4_11_3_2,0.1,0.3,3.332657280589663e-22
4_11_3_3,0.1,0.3,4.874604782922246e-13
4_11_3_4,0.1,0.3,5.109593001527948e-14
4_11_3_5,0.1,0.3,6.376700491801576e-10
0_11_4_0,0.1,0.4,2.0916702425492412e-19
0_11_4_1,0.1,0.4,5.450586611456214e-16
0_11_4_2,0.1,0.4,1.5871560879436674e-13
0_11_4_3,0.1,0.4,1.7040423917966272e-13
0_11_4_4,0.1,0.4,0.00037417203662871523
0_11_4_5,0.1,0.4,2.8286108520185334e-05
1_11_4_0,0.1,0.4,2.413997759486086e-18
1_11_4_1,0.1,0.4,1.4053541682868444e-13
1_11_4_2,0.1,0.4,8.108069148159693e-13
1_11_4_3,0.1,0.4,2.6536009730080084e-09
1_11_4_4,0.1,0.4,5.656219170785784e-08
1_11_4_5,0.1,0.4,1.4436378723239723e-06
2_11_4_0,0.1,0.4,7.549530574165773e-18
2_11_4_1,0.1,0.4,5.319739163639767e-14
2_11_4_2,0.1,0.4,8.957209468097912e-21
2_11_4_3,0.1,0.4,6.574759452057988e-15
2_11_4_4,0.1,0.4,3.6323078612655995e-10
2_11_4_5,0.1,0.4,1.771474458381295e-05
3_11_4_0,0.1,0.4,1.2211421039300125e-18
3_11_4_1,0.1,0.4,2.4755766048140114e-16
3_11_4_2,0.1,0.4,0.00012557370782011445
3_11_4_3,0.1,0.4,2.56399813547258e-10
3_11_4_4,0.1,0.4,9.047766151631617e-10
3_11_4_5,0.1,0.4,2.385870790549997e-08
4_11_4_0,0.1,0.4,2.4462600335636077e-18
4_11_4_1,0.1,0.4,9.299397276957728e-12
4_11_4_2,0.1,0.4,1.1415028955423424e-10
4_11_4_3,0.1,0.4,1.6069721635026107e-09
4_11_4_4,0.1,0.4,5.002779565628965e-10
4_11_4_5,0.1,0.4,1.1317771880992855e-08
0_11_5_0,0.1,0.5,1.1114909227006926e-12
0_11_5_1,0.1,0.5,1.5365156268852863e-12
0_11_5_2,0.1,0.5,5.719144668461137e-14
0_11_5_3,0.1,0.5,1.283000314610313e-09
0_11_5_4,0.1,0.5,0.0007115048760638529
0_11_5_5,0.1,0.5,2.576585953002562e-06
1_11_5_0,0.1,0.5,2.1627659582441892e-13
1_11_5_1,0.1,0.5,6.755112070677289e-12
1_11_5_2,0.1,0.5,2.6796585849738053e-09
1_11_5_3,0.1,0.5,4.396788368462102e-06
1_11_5_4,0.1,0.5,1.1137552262554793e-05
1_11_5_5,0.1,0.5,0.0011522206832575237
2_11_5_0,0.1,0.5,1.0911840099376435e-15
2_11_5_1,0.1,0.5,1.594609623746446e-09
2_11_5_2,0.1,0.5,1.9373972271324483e-10
2_11_5_3,0.1,0.5,3.222519368252985e-08
2_11_5_4,0.1,0.5,9.801220166470546e-08
2_11_5_5,0.1,0.5,7.544916502124558e-07
3_11_5_0,0.1,0.5,5.0486034344144563e-17
3_11_5_1,0.1,0.5,3.951244499793904e-12
3_11_5_2,0.1,0.5,0.0008846789307345396
3_11_5_3,0.1,0.5,2.652578993198942e-07
3_11_5_4,0.1,0.5,3.127186698591798e-07
3_11_5_5,0.1,0.5,6.8248924026997685e-06
4_11_5_0,0.1,0.5,1.0959181311640144e-12
4_11_5_1,0.1,0.5,5.601209407489771e-09
4_11_5_2,0.1,0.5,1.0622347006274153e-07
4_11_5_3,0.1,0.5,0.0004260980421589062
4_11_5_4,0.1,0.5,6.997199706996076e-07
4_11_5_5,0.1,0.5,3.917746595254777e-05
0_11_6_0,0.1,0.6,2.2554778252714293e-08
0_11_6_1,0.1,0.6,0.00013541868940126405
0_11_6_2,0.1,0.6,4.902918757479728e-05
0_11_6_3,0.1,0.6,0.0018022524318642504
0_11_6_4,0.1,0.6,0.0014761210744086567
0_11_6_5,0.1,0.6,0.0019455772065422167
1_11_6_0,0.1,0.6,1.3332012104524706e-07
1_11_6_1,0.1,0.6,1.446641118326233e-09
1_11_6_2,0.1,0.6,0.0001937525683526455
1_11_6_3,0.1,0.6,0.0006766855791786213
1_11_6_4,0.1,0.6,0.001900035347469714
1_11_6_5,0.1,0.6,0.00483543022257053
2_11_6_0,0.1,0.6,6.820178849414602e-09
2_11_6_1,0.1,0.6,8.558905564173916e-05
2_11_6_2,0.1,0.6,2.6801134436946235e-06
2_11_6_3,0.1,0.6,5.405884505588185e-05
2_11_6_4,0.1,0.6,5.117395468013168e-05
2_11_6_5,0.1,0.6,0.00044839691789771427
3_11_6_0,0.1,0.6,1.7222583403634268e-06
3_11_6_1,0.1,0.6,2.947623670150831e-06
3_11_6_2,0.1,0.6,0.003087856995699158
3_11_6_3,0.1,0.6,0.0004917297280268144
3_11_6_4,0.1,0.6,0.00041367619594158417
3_11_6_5,0.1,0.6,0.013345798827238313
4_11_6_0,0.1,0.6,9.069464030618832e-07
4_11_6_1,0.1,0.6,1.1730281659277244e-05
4_11_6_2,0.1,0.6,0.00016891644452003967
4_11_6_3,0.1,0.6,0.002657449788963073
4_11_6_4,0.1,0.6,0.0012767535831239188
4_11_6_5,0.1,0.6,0.01082286762422608
0_11_7_0,0.1,0.7,0.004218100900256494
0_11_7_1,0.1,0.7,0.027347319848904643
0_11_7_2,0.1,0.7,0.04051114402623138
0_11_7_3,0.1,0.7,0.06509947596607381
0_11_7_4,0.1,0.7,0.10195245760153257
0_11_7_5,0.1,0.7,0.12854597391284814
1_11_7_0,0.1,0.7,2.9750425677608903e-11
1_11_7_1,0.1,0.7,0.013902250813633065
1_11_7_2,0.1,0.7,0.087632445987903
1_11_7_3,0.1,0.7,0.05832123199826389
1_11_7_4,0.1,0.7,0.0701690787305624
1_11_7_5,0.1,0.7,0.13689944019586683
2_11_7_0,0.1,0.7,0.0010809726410863612
2_11_7_1,0.1,0.7,0.0006951050811066168
2_11_7_2,0.1,0.7,0.05472357099712534
2_11_7_3,0.1,0.7,0.03895126795364432
2_11_7_4,0.1,0.7,0.09389550404883984
2_11_7_5,0.1,0.7,0.05504232565542371
3_11_7_0,0.1,0.7,0.016021818971893385
3_11_7_1,0.1,0.7,0.022949299117694187
3_11_7_2,0.1,0.7,0.12706555981285034
3_11_7_3,0.1,0.7,0.16899706317610558
3_11_7_4,0.1,0.7,0.1836370168692964
3_11_7_5,0.1,0.7,0.22462280564767412
4_11_7_0,0.1,0.7,0.024543529729345297
4_11_7_1,0.1,0.7,0.028170451862154583
4_11_7_2,0.1,0.7,0.18077481152695057
4_11_7_3,0.1,0.7,0.1978490208357065
4_11_7_4,0.1,0.7,0.25153647569230564
4_11_7_5,0.1,0.7,0.15669842060658512
0_11_8_0,0.1,0.8,0.9721112047583037
0_11_8_1,0.1,0.8,0.9999999546289104
0_11_8_2,0.1,0.8,0.8969938151247556
0_11_8_3,0.1,0.8,0.9573448769935415
0_11_8_4,0.1,0.8,0.73651022599898
0_11_8_5,0.1,0.8,0.8067076720281717
1_11_8_0,0.1,0.8,0.9730529924296848
1_11_8_1,0.1,0.8,0.999490386283081
1_11_8_2,0.1,0.8,0.9854732369290586
1_11_8_3,0.1,0.8,0.7923481393532975
1_11_8_4,0.1,0.8,0.7764505832847872
1_11_8_5,0.1,0.8,0.6473583522195041
2_11_8_0,0.1,0.8,0.9743255489361109
2_11_8_1,0.1,0.8,0.9990759255482498
2_11_8_2,0.1,0.8,0.8862911698934954
2_11_8_3,0.1,0.8,0.9601927758053606
2_11_8_4,0.1,0.8,0.7062805834733795
2_11_8_5,0.1,0.8,0.6812415466022473
3_11_8_0,0.1,0.8,0.9667695667337227
3_11_8_1,0.1,0.8,0.9999990974015865
3_11_8_2,0.1,0.8,0.999291849728878
3_11_8_3,0.1,0.8,0.7215608544077038
3_11_8_4,0.1,0.8,0.7173958942982708
3_11_8_5,0.1,0.8,0.7200423112044381
4_11_8_0,0.1,0.8,0.9650237921492839
4_11_8_1,0.1,0.8,0.9999999477383477
4_11_8_2,0.1,0.8,0.8980644035431873
4_11_8_3,0.1,0.8,0.85320359384958
4_11_8_4,0.1,0.8,0.8347977504085924
4_11_8_5,0.1,0.8,0.8392657192123006
0_11_9_0,0.1,0.9,0.9724672606127553
0_11_9_1,0.1,0.9,0.9999999626269266
0_11_9_2,0.1,0.9,0.9999999658758376
0_11_9_3,0.1,0.9,0.9308657196867852
0_11_9_4,0.1,0.9,0.7912390764935326
0_11_9_5,0.1,0.9,0.8633214261083879
1_11_9_0,0.1,0.9,0.9702046526309389
1_11_9_1,0.1,0.9,0.999971180468615
1_11_9_2,0.1,0.9,0.9999999952488525
1_11_9_3,0.1,0.9,0.9221623764350648
1_11_9_4,0.1,0.9,0.8674577440495599
1_11_9_5,0.1,0.9,0.8142621768840412
2_11_9_0,0.1,0.9,0.9743255489361109
2_11_9_1,0.1,0.9,0.9992074921911367
2_11_9_2,0.1,0.9,0.9034084658761813
2_11_9_3,0.1,0.9,0.9904164761069514
2_11_9_4,0.1,0.9,0.8876107968283293
2_11_9_5,0.1,0.9,0.7892391378347281
3_11_9_0,0.1,0.9,0.9669333752879217
3_11_9_1,0.1,0.9,0.9999999757425224
3_11_9_2,0.1,0.9,0.9999999001786554
3_11_9_3,0.1,0.9,0.7986940584951481
3_11_9_4,0.1,0.9,0.7485302335653762
3_11_9_5,0.1,0.9,0.7440273781746667
4_11_9_0,0.1,0.9,0.9650237921492839
4_11_9_1,0.1,0.9,0.9999999971718608
4_11_9_2,0.1,0.9,0.9997504636148253
4_11_9_3,0.1,0.9,0.8582862495658498
4_11_9_4,0.1,0.9,0.8993828213553717
4_11_9_5,0.1,0.9,0.8298365444405942
0_11_10_0,0.1,1.0,0.9724672606127553
0_11_10_1,0.1,1.0,0.9999999698765117
0_11_10_2,0.1,1.0,0.9999999999262211
0_11_10_3,0.1,1.0,0.9885378342629088
0_11_10_4,0.1,1.0,0.7933972924352248
0_11_10_5,0.1,1.0,0.9015954199874152
1_11_10_0,0.1,1.0,0.9702046526309389
1_11_10_1,0.1,1.0,0.999999978703817
1_11_10_2,0.1,1.0,1.0
1_11_10_3,0.1,1.0,0.9229916393718147
1_11_10_4,0.1,1.0,0.8717956624750608
1_11_10_5,0.1,1.0,0.8205158688410941
2_11_10_0,0.1,1.0,0.9743255489361109
2_11_10_1,0.1,1.0,0.9993412876525872
2_11_10_2,0.1,1.0,0.902161652953449
2_11_10_3,0.1,1.0,0.9900222103319488
2_11_10_4,0.1,1.0,0.8915883540483467
2_11_10_5,0.1,1.0,0.7891075459471383
3_11_10_0,0.1,1.0,0.9669333752879217
3_11_10_1,0.1,1.0,0.9999999987804581
3_11_10_2,0.1,1.0,1.0
3_11_10_3,0.1,1.0,0.8537313157773273
3_11_10_4,0.1,1.0,0.8071837583784103
3_11_10_5,0.1,1.0,0.7508904127621218
4_11_10_0,0.1,1.0,0.9650237921492839
4_11_10_1,0.1,1.0,0.9999999998535998
4_11_10_2,0.1,1.0,0.9999394371508169
4_11_10_3,0.1,1.0,0.9327875334002057
4_11_10_4,0.1,1.0,0.8999005770938531
4_11_10_5,0.1,1.0,0.8822942270758308
0_12_0_0,0.2,0.0,4.789428511923648e-08
0_12_0_1,0.2,0.0,8.091666254771224e-41
0_12_0_2,0.2,0.0,9.762352615282128e-34
0_12_0_3,0.2,0.0,4.427880028402136e-29
0_12_0_4,0.2,0.0,8.654933811136795e-06
0_12_0_5,0.2,0.0,5.393502809637145e-18
1_12_0_0,0.2,0.0,6.8935088780345455e-34
1_12_0_1,0.2,0.0,7.428798859294351e-38
1_12_0_2,0.2,0.0,2.250097247684223e-22
1_12_0_3,0.2,0.0,8.728551431862116e-24
1_12_0_4,0.2,0.0,2.939392690344449e-16
1_12_0_5,0.2,0.0,1.7718299011955758e-15
2_12_0_0,0.2,0.0,1.509534103631313e-10
2_12_0_1,0.2,0.0,9.077292622761805e-47
2_12_0_2,0.2,0.0,8.352746989678033e-47
2_12_0_3,0.2,0.0,8.131382511917739e-25
2_12_0_4,0.2,0.0,1.2882651579616284e-20
2_12_0_5,0.2,0.0,1.43957795622428e-20
3_12_0_0,0.2,0.0,4.807326921425859e-31
3_12_0_1,0.2,0.0,9.130394294593805e-79
3_12_0_2,0.2,0.0,9.973737473595897e-30
3_12_0_3,0.2,0.0,5.774997161899348e-19
3_12_0_4,0.2,0.0,3.213268630531189e-19
3_12_0_5,0.2,0.0,1.0347873930388551e-17
4_12_0_0,0.2,0.0,1.3389368764709252e-30
4_12_0_1,0.2,0.0,2.5132642786787304e-41
4_12_0_2,0.2,0.0,3.320547658982823e-31
4_12_0_3,0.2,0.0,8.768206250101564e-20
4_12_0_4,0.2,0.0,3.279880040815666e-20
4_12_0_5,0.2,0.0,2.0502313834803701e-16
0_12_1_0,0.2,0.1,1.3975030346456126e-09
0_12_1_1,0.2,0.1,7.953955462931663e-32
0_12_1_2,0.2,0.1,8.985812206032306e-26
0_12_1_3,0.2,0.1,3.465944353914711e-21
0_12_1_4,0.2,0.1,3.990513624136006e-05
0_12_1_5,0.2,0.1,1.2502966940290404e-14
1_12_1_0,0.2,0.1,2.8755868686965195e-54
1_12_1_1,0.2,0.1,2.9258025033260044e-34
1_12_1_2,0.2,0.1,9.893544373511916e-25
1_12_1_3,0.2,0.1,2.2358370990094686e-17
1_12_1_4,0.2,0.1,9.091190037867653e-15
1_12_1_5,0.2,0.1,4.599716969472314e-14
2_12_1_0,0.2,0.1,1.7684581380507487e-08
2_12_1_1,0.2,0.1,4.1047034759502655e-08
2_12_1_2,0.2,0.1,2.034317359147211e-30
2_12_1_3,0.2,0.1,6.53633377776827e-19
2_12_1_4,0.2,0.1,6.267479181894923e-19
2_12_1_5,0.2,0.1,1.7999551611021822e-16
3_12_1_0,0.2,0.1,1.2077985226573624e-30
3_12_1_1,0.2,0.1,5.407941146553968e-53
3_12_1_2,0.2,0.1,1.5576086982936117e-27
3_12_1_3,0.2,0.1,2.326447345076767e-17
3_12_1_4,0.2,0.1,3.87593001284171e-18
3_12_1_5,0.2,0.1,3.3555958462098196e-14
4_12_1_0,0.2,0.1,2.776467404073778e-12
4_12_1_1,0.2,0.1,3.157423215559007e-39
4_12_1_2,0.2,0.1,4.751205437663116e-06
4_12_1_3,0.2,0.1,1.403791370643446e-17
4_12_1_4,0.2,0.1,1.0867351252558319e-16
4_12_1_5,0.2,0.1,1.1601339486936027e-13
0_12_2_0,0.2,0.2,2.7388734992595905e-28
0_12_2_1,0.2,0.2,1.1490935015288142e-32
0_12_2_2,0.2,0.2,3.410150896702668e-18
0_12_2_3,0.2,0.2,5.44861024214782e-19
0_12_2_4,0.2,0.2,0.0006633854432900274
0_12_2_5,0.2,0.2,9.990551696494535e-05
1_12_2_0,0.2,0.2,1.3846078559444947e-26
1_12_2_1,0.2,0.2,1.2099209451326153e-29
1_12_2_2,0.2,0.2,5.824523478250099e-19
1_12_2_3,0.2,0.2,3.288004653900118e-13
1_12_2_4,0.2,0.2,2.3394366206964113e-05
1_12_2_5,0.2,0.2,3.182249887758051e-10
2_12_2_0,0.2,0.2,4.107214286683396e-27
2_12_2_1,0.2,0.2,2.7496210650749176e-36
2_12_2_2,0.2,0.2,8.727686478142152e-19
2_12_2_3,0.2,0.2,3.944087326935056e-16
2_12_2_4,0.2,0.2,2.5530835083719848e-17
2_12_2_5,0.2,0.2,1.3869361727113572e-14
3_12_2_0,0.2,0.2,1.2487750303363776e-10
3_12_2_1,0.2,0.2,6.254814540125768e-60
3_12_2_2,0.2,0.2,4.4123247562158615e-26
3_12_2_3,0.2,0.2,2.078813383349799e-06
3_12_2_4,0.2,0.2,6.20686441252376e-16
3_12_2_5,0.2,0.2,3.946160729987429e-13
4_12_2_0,0.2,0.2,1.081057181157521e-26
4_12_2_1,0.2,0.2,1.4609676864616145e-33
4_12_2_2,0.2,0.2,5.441884386189783e-21
4_12_2_3,0.2,0.2,3.83768775561366e-18
4_12_2_4,0.2,0.2,9.37963882933445e-14
4_12_2_5,0.2,0.2,8.524502643056213e-13
0_12_3_0,0.2,0.3,1.751555464052242e-17
0_12_3_1,0.2,0.3,1.199134517666944e-20
0_12_3_2,0.2,0.3,6.388053879680333e-05
0_12_3_3,0.2,0.3,6.612648354198622e-15
0_12_3_4,0.2,0.3,1.5139595043223288e-05
0_12_3_5,0.2,0.3,1.4657673440088816e-11
1_12_3_0,0.2,0.3,1.1578637179742017e-17
1_12_3_1,0.2,0.3,5.8620140436088e-23
1_12_3_2,0.2,0.3,1.3798633086856671e-11
1_12_3_3,0.2,0.3,2.2578843402803023e-11
1_12_3_4,0.2,0.3,6.815961044096655e-10
1_12_3_5,0.2,0.3,2.8408652087247264e-08
2_12_3_0,0.2,0.3,1.593004666741951e-17
2_12_3_1,0.2,0.3,5.8591209630922295e-16
2_12_3_2,0.2,0.3,9.191096219120197e-21
2_12_3_3,0.2,0.3,8.345040097014027e-14
2_12_3_4,0.2,0.3,1.1335620231049928e-10
2_12_3_5,0.2,0.3,2.6111221524381405e-11
3_12_3_0,0.2,0.3,1.4113121305588148e-19
3_12_3_1,0.2,0.3,4.0540479214455234e-24
3_12_3_2,0.2,0.3,1.7055278637661224e-17
3_12_3_3,0.2,0.3,2.1476265831661234e-10
3_12_3_4,0.2,0.3,4.4578460255628356e-12
3_12_3_5,0.2,0.3,0.0004718286919319661
4_12_3_0,0.2,0.3,4.8527379783953456e-17
4_12_3_1,0.2,0.3,8.78332325135855e-25
4_12_3_2,0.2,0.3,6.390180537536831e-18
4_12_3_3,0.2,0.3,6.651794362967983e-05
4_12_3_4,0.2,0.3,4.2756896739554983e-13
4_12_3_5,0.2,0.3,5.06817651135808e-10
0_12_4_0,0.2,0.4,7.454047127084633e-13
0_12_4_1,0.2,0.4,2.6331702209124266e-21
0_12_4_2,0.2,0.4,1.0479663693568721e-11
0_12_4_3,0.2,0.4,2.1583656065772784e-10
0_12_4_4,0.2,0.4,1.510075013991511e-05
0_12_4_5,0.2,0.4,1.6365114172034152e-05
1_12_4_0,0.2,0.4,3.4116515434760016e-16
1_12_4_1,0.2,0.4,1.682269903102183e-12
1_12_4_2,0.2,0.4,7.675952751056244e-13
1_12_4_3,0.2,0.4,5.475475907342076e-10
1_12_4_4,0.2,0.4,3.610247115992681e-07
1_12_4_5,0.2,0.4,9.270787431852691e-06
2_12_4_0,0.2,0.4,9.15852918899165e-12
2_12_4_1,0.2,0.4,3.9819606306045163e-13
2_12_4_2,0.2,0.4,3.3124989937475593e-13
2_12_4_3,0.2,0.4,5.952301647192535e-11
2_12_4_4,0.2,0.4,1.7053118131025305e-08
2_12_4_5,0.2,0.4,7.36416033505864e-09
3_12_4_0,0.2,0.4,1.2170304637839143e-17
3_12_4_1,0.2,0.4,4.648753242879273e-19
